,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location_lat,Location_long,date_occured,occured_on_dttm,NUM_RECORDS
226,178042,I172102399,3001,Medical Assistance,DEATH INVESTIGATION,A7,35,1,2017,12,Sunday,16,Part Three,MARGINAL ST,42.36671964,-71.03908712,42.36671964,-71.03908712,2017-12-10,2017-12-10 16:41:00,8
227,178043,I172102399,3001,Medical Assistance,DEATH INVESTIGATION,A7,35,1,2017,12,Sunday,16,Part Three,MARGINAL ST,42.36671964,-71.03908712,42.36671964,-71.03908712,2017-12-10,2017-12-10 16:41:00,8
228,183739,I172096394,619,Larceny,LARCENY ALL OTHERS,B3,476,0,2017,11,Saturday,19,Part One,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
229,183740,I172096394,361,Robbery,ROBBERY - OTHER,B3,476,0,2017,11,Saturday,19,Part One,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
230,183741,I172096394,2622,Other,KIDNAPPING/CUSTODIAL KIDNAPPING,B3,476,0,2017,11,Saturday,19,Part Two,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
231,183742,I172096394,617,Larceny,LARCENY THEFT FROM BUILDING,B3,476,0,2017,11,Saturday,19,Part One,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
232,183743,I172096394,311,Robbery,ROBBERY - COMMERCIAL,B3,476,0,2017,11,Saturday,19,Part One,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
233,183744,I172096394,3170,Other,INTIMIDATING WITNESS,B3,476,0,2017,11,Saturday,19,Part Three,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
234,183745,I172096394,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,476,0,2017,11,Saturday,19,Part One,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
235,183746,I172096394,371,Robbery,ROBBERY - HOME INVASION,B3,476,0,2017,11,Saturday,19,Part One,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
236,183747,I172096394,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,476,0,2017,11,Saturday,19,Part Two,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
237,183748,I172096394,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,476,0,2017,11,Saturday,19,Part One,BLUE HILL AVE,42.27065695,-71.09377841,42.27065695,-71.09377841,2017-11-18,2017-11-18 19:57:00,10
238,189762,I172090013,3410,Towed,TOWED MOTOR VEHICLE,B3,418,1,2017,10,Saturday,1,Part Three,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
239,189763,I172090013,3410,Towed,TOWED MOTOR VEHICLE,B3,418,1,2017,10,Saturday,1,Part Three,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
240,189764,I172090013,3410,Towed,TOWED MOTOR VEHICLE,B3,418,1,2017,10,Saturday,1,Part Three,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
241,189765,I172090013,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,418,1,2017,10,Saturday,1,Part One,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
242,189766,I172090013,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,418,1,2017,10,Saturday,1,Part One,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
243,189767,I172090013,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,418,1,2017,10,Saturday,1,Part One,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
244,189768,I172090013,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,418,1,2017,10,Saturday,1,Part One,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
245,189769,I172090013,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,418,1,2017,10,Saturday,1,Part One,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
246,189770,I172090013,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,418,1,2017,10,Saturday,1,Part One,CAPEN ST,42.28115946,-71.07911125,42.28115946,-71.07911125,2017-10-28,2017-10-28 01:03:00,9
247,208896,I172069723,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B2,178,0,2017,8,Wednesday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
248,208897,I172069723,1847,Drug Violation,DRUGS - POSS CLASS C - INTENT TO MFR DIST DISP,B2,178,0,2017,8,Wednesday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
249,208898,I172069723,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,178,0,2017,8,Wednesday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
250,208899,I172069723,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B2,178,0,2017,8,Wednesday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
251,208900,I172069723,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,178,0,2017,8,Wednesday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
252,208901,I172069723,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B2,178,0,2017,8,Wednesday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
253,208902,I172069723,3125,Warrant Arrests,WARRANT ARREST,B2,178,0,2017,8,Wednesday,14,Part Three,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
254,208903,I172069723,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,178,0,2017,8,Wednesday,14,Part Three,MASSACHUSETTS AVE,42.33152148,-71.07085307,42.33152148,-71.07085307,2017-08-23,2017-08-23 14:30:00,8
255,221014,I172056883,3207,Property Found,PROPERTY - FOUND,E18,492,0,2017,7,Friday,8,Part Three,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
256,221015,I172056883,2102,Operating Under the Influence,OPERATING UNDER THE INFLUENCE DRUGS,E18,492,0,2017,7,Friday,8,Part Two,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
257,221016,I172056883,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,492,0,2017,7,Friday,8,Part Three,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
258,221017,I172056883,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,E18,492,0,2017,7,Friday,8,Part Two,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
259,221018,I172056883,423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,492,0,2017,7,Friday,8,Part One,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
260,221019,I172056883,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,492,0,2017,7,Friday,8,Other,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
261,221020,I172056883,2905,Violations,VAL - OPERATING WITHOUT LICENSE,E18,492,0,2017,7,Friday,8,Part Two,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
262,221021,I172056883,801,Simple Assault,ASSAULT - SIMPLE,E18,492,0,2017,7,Friday,8,Part Two,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
263,221022,I172056883,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E18,492,0,2017,7,Friday,8,Part Two,CHAPEL RD,42.26713531,-71.11236876,42.26713531,-71.11236876,2017-07-14,2017-07-14 08:49:00,9
264,223380,I172054429,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,545,0,2017,7,Thursday,3,Part One,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
265,223381,I172054429,2010,HOME INVASION,HOME INVASION,E18,545,0,2017,7,Thursday,3,,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
266,223382,I172054429,2511,Other,KIDNAPPING - ENTICING OR ATTEMPTED,E18,545,0,2017,7,Thursday,3,Part Two,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
267,223383,I172054429,2622,Other,KIDNAPPING/CUSTODIAL KIDNAPPING,E18,545,0,2017,7,Thursday,3,Part Two,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
268,223384,I172054429,371,Robbery,ROBBERY - HOME INVASION,E18,545,0,2017,7,Thursday,3,Part One,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
269,223385,I172054429,3410,Towed,TOWED MOTOR VEHICLE,E18,545,0,2017,7,Thursday,3,Part Three,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
270,223386,I172054429,724,Auto Theft,AUTO THEFT,E18,545,0,2017,7,Thursday,3,Part One,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
271,223387,I172054429,423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,545,0,2017,7,Thursday,3,Part One,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
272,223388,I172054429,3125,Warrant Arrests,WARRANT ARREST,E18,545,0,2017,7,Thursday,3,Part Three,BEAVER ST,42.25615863,-71.13075198,42.25615863,-71.13075198,2017-07-06,2017-07-06 03:00:00,9
273,224012,I172053750,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
274,224013,I172053750,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
275,224014,I172053750,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
276,224015,I172053750,3125,Warrant Arrests,WARRANT ARREST,D4,284,1,2017,12,Wednesday,2,Part Three,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
277,224016,I172053750,3125,Warrant Arrests,WARRANT ARREST,D4,284,1,2017,12,Wednesday,2,Part Three,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
278,224017,I172053750,3125,Warrant Arrests,WARRANT ARREST,D4,284,1,2017,12,Wednesday,2,Part Three,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
279,224018,I172053750,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
280,224019,I172053750,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
281,224020,I172053750,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
282,224021,I172053750,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,284,1,2017,12,Wednesday,2,Part One,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
283,224022,I172053750,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,284,1,2017,12,Wednesday,2,Part One,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
284,224023,I172053750,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,284,1,2017,12,Wednesday,2,Part One,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
285,224024,I172053750,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,284,1,2017,12,Wednesday,2,Part One,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
286,224025,I172053750,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,284,1,2017,12,Wednesday,2,Part One,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
287,224026,I172053750,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,284,1,2017,12,Wednesday,2,Part One,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
288,224027,I172053750,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
289,224028,I172053750,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
290,224029,I172053750,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,284,1,2017,12,Wednesday,2,Part Two,COLUMBUS AVE,42.34060371,-71.08174185,42.34060371,-71.08174185,2017-12-20,2017-12-20 02:15:00,18
291,224147,I172053616,2660,Other,OTHER OFFENSE,E18,527,0,2017,7,Monday,15,Part Two,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
292,224148,I172053616,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,E18,527,0,2017,7,Monday,15,Part Two,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
293,224149,I172053616,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E18,527,0,2017,7,Monday,15,Part Two,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
294,224150,I172053616,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E18,527,0,2017,7,Monday,15,Part Two,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
295,224151,I172053616,3125,Warrant Arrests,WARRANT ARREST,E18,527,0,2017,7,Monday,15,Part Three,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
296,224152,I172053616,423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,527,0,2017,7,Monday,15,Part One,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
297,224153,I172053616,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E18,527,0,2017,7,Monday,15,Part Two,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
298,224154,I172053616,1874,Drug Violation,DRUGS - OTHER,E18,527,0,2017,7,Monday,15,Part Two,HAMILTON ST,42.23604809,-71.131313,42.23604809,-71.131313,2017-07-03,2017-07-03 15:51:00,8
299,239051,I172037641,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,257,1,2017,5,Saturday,13,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
300,239052,I172037641,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,257,1,2017,5,Saturday,13,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
301,239053,I172037641,3130,Search Warrants,SEARCH WARRANT,C11,257,1,2017,5,Saturday,13,Part Three,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
302,239054,I172037641,3130,Search Warrants,SEARCH WARRANT,C11,257,1,2017,5,Saturday,13,Part Three,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
303,239055,I172037641,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,257,1,2017,5,Saturday,13,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
304,239056,I172037641,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,257,1,2017,5,Saturday,13,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
305,239057,I172037641,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,257,1,2017,5,Saturday,13,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
306,239058,I172037641,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,257,1,2017,5,Saturday,13,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2017-05-13,2017-05-13 13:40:00,8
307,262058,I172013170,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
308,262059,I172013170,2610,Other,TRESPASSING,C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
309,262060,I172013170,2619,Prisoner Related Incidents,FUGITIVE FROM JUSTICE,C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
310,262061,I172013170,3125,Warrant Arrests,WARRANT ARREST,C11,395,0,2017,2,Friday,17,Part Three,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
311,262062,I172013170,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
312,262063,I172013170,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,395,0,2017,2,Friday,17,Part One,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
313,262064,I172013170,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
314,262065,I172013170,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
315,262066,I172013170,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
316,262067,I172013170,1846,Drug Violation,DRUGS - POSS CLASS E,C11,395,0,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,42.33511904,-71.0749171,2017-02-17,2017-02-17 17:45:00,10
317,279450,I162101004,3125,Warrant Arrests,WARRANT ARREST,B2,605,1,2016,12,Sunday,16,Part Three,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
318,279451,I162101004,3125,Warrant Arrests,WARRANT ARREST,B2,605,1,2016,12,Sunday,16,Part Three,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
319,279452,I162101004,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,605,1,2016,12,Sunday,16,Part One,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
320,279453,I162101004,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,605,1,2016,12,Sunday,16,Part One,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
321,279454,I162101004,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,B2,605,1,2016,12,Sunday,16,Part Two,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
322,279455,I162101004,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,B2,605,1,2016,12,Sunday,16,Part Two,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
323,279456,I162101004,2010,HOME INVASION,HOME INVASION,B2,605,1,2016,12,Sunday,16,,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
324,279457,I162101004,2010,HOME INVASION,HOME INVASION,B2,605,1,2016,12,Sunday,16,,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
325,279458,I162101004,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,605,1,2016,12,Sunday,16,Part Two,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
326,279459,I162101004,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,605,1,2016,12,Sunday,16,Part Two,SUNSET ST,42.33110131,-71.10870352,42.33110131,-71.10870352,2016-12-11,2016-12-11 16:13:00,10
327,282073,I162098170,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C6,216,0,2016,12,Friday,1,Part Three,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
328,282074,I162098170,2905,Violations,VAL - OPERATING WITHOUT LICENSE,C6,216,0,2016,12,Friday,1,Part Two,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
329,282075,I162098170,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,C6,216,0,2016,12,Friday,1,Part Three,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
330,282076,I162098170,2405,Disorderly Conduct,DISORDERLY CONDUCT,C6,216,0,2016,12,Friday,1,Part Two,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
331,282077,I162098170,3125,Warrant Arrests,WARRANT ARREST,C6,216,0,2016,12,Friday,1,Part Three,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
332,282078,I162098170,1402,Vandalism,VANDALISM,C6,216,0,2016,12,Friday,1,Part Two,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
333,282079,I162098170,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,216,0,2016,12,Friday,1,Part One,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
334,282080,I162098170,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C6,216,0,2016,12,Friday,1,Part One,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
335,282081,I162098170,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C6,216,0,2016,12,Friday,1,Part Two,DORCHESTER ST,42.33265906,-71.05141632,42.33265906,-71.05141632,2016-12-02,2016-12-02 01:30:00,9
336,292310,I162087224,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
337,292311,I162087224,2906,Violations,VAL - OPERATING UNREG/UNINS CAR,A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
338,292312,I162087224,1874,Drug Violation,DRUGS - OTHER,A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
